Date,MedianConfirmationTime
2011-04-04 18:15:05,0.0
2011-04-05 18:15:05,0.0
2011-04-06 18:15:05,0.0
2011-04-07 18:15:05,0.0
2011-04-08 18:15:05,0.0
2011-04-09 18:15:05,0.0
2011-04-10 18:15:05,0.0
2011-04-11 18:15:05,0.0
2011-04-12 18:15:05,0.0
2011-04-13 18:15:05,0.0
2011-04-14 18:15:05,0.0
2011-04-15 18:15:05,0.0
2011-04-16 18:15:05,0.0
2011-04-17 18:15:05,0.0
2011-04-18 18:15:05,0.0
2011-04-19 18:15:05,0.0
2011-04-20 18:15:05,0.0
2011-04-21 18:15:05,0.0
2011-04-22 18:15:05,0.0
2011-04-23 18:15:05,0.0
2011-04-24 18:15:05,0.0
2011-04-25 18:15:05,0.0
2011-04-26 18:15:05,0.0
2011-04-27 18:15:05,0.0
2011-04-28 18:15:05,0.0
2011-04-29 18:15:05,0.0
2011-04-30 18:15:05,0.0
2011-05-01 18:15:05,0.0
2011-05-02 18:15:05,0.0
2011-05-03 18:15:05,0.0
2011-05-04 18:15:05,0.0
2011-05-05 18:15:05,0.0
2011-05-06 18:15:05,0.0
2011-05-07 18:15:05,0.0
2011-05-08 18:15:05,0.0
2011-05-09 18:15:05,0.0
2011-05-10 18:15:05,0.0
2011-05-11 18:15:05,0.0
2011-05-12 18:15:05,0.0
2011-05-13 18:15:05,0.0
2011-05-14 18:15:05,0.0
2011-05-15 18:15:05,0.0
2011-05-16 18:15:05,0.0
2011-05-17 18:15:05,0.0
2011-05-18 18:15:05,0.0
2011-05-19 18:15:05,0.0
2011-05-20 18:15:05,0.0
2011-05-21 18:15:05,0.0
2011-05-22 18:15:05,0.0
2011-05-23 18:15:05,0.0
2011-05-24 18:15:05,0.0
2011-05-25 18:15:05,0.0
2011-05-26 18:15:05,0.0
2011-05-27 18:15:05,0.0
2011-05-28 18:15:05,0.0
2011-05-29 18:15:05,0.0
2011-05-30 18:15:05,0.0
2011-05-31 18:15:05,0.0
2011-06-01 18:15:05,0.0
2011-06-02 18:15:05,0.0
2011-06-03 18:15:05,0.0
2011-06-04 18:15:05,0.0
2011-06-05 18:15:05,0.0
2011-06-06 18:15:05,0.0
2011-06-07 18:15:05,0.0
2011-06-08 18:15:05,0.0
2011-06-09 18:15:05,0.0
2011-06-10 18:15:05,0.0
2011-06-11 18:15:05,0.0
2011-06-12 18:15:05,0.0
2011-06-13 18:15:05,0.0
2011-06-14 18:15:05,0.0
2011-06-15 18:15:05,0.0
2011-06-16 18:15:05,0.0
2011-06-17 18:15:05,0.0
2011-06-18 18:15:05,0.0
2011-06-19 18:15:05,0.0
2011-06-20 18:15:05,0.0
2011-06-21 18:15:05,0.0
2011-06-22 18:15:05,0.0
2011-06-23 18:15:05,0.0
2011-06-24 18:15:05,0.0
2011-06-25 18:15:05,0.0
2011-06-26 18:15:05,0.0
2011-06-27 18:15:05,0.0
2011-06-28 18:15:05,0.0
2011-06-29 18:15:05,0.0
2011-06-30 18:15:05,0.0
2011-07-01 18:15:05,0.0
2011-07-02 18:15:05,0.0
2011-07-03 18:15:05,0.0
2011-07-04 18:15:05,0.0
2011-07-05 18:15:05,0.0
2011-07-06 18:15:05,0.0
2011-07-07 18:15:05,0.0
2011-07-08 18:15:05,0.0
2011-07-09 18:15:05,0.0
2011-07-10 18:15:05,0.0
2011-07-11 18:15:05,0.0
2011-07-12 18:15:05,0.0
2011-07-13 18:15:05,0.0
2011-07-14 18:15:05,0.0
2011-07-15 18:15:05,0.0
2011-07-16 18:15:05,0.0
2011-07-17 18:15:05,0.0
2011-07-18 18:15:05,0.0
2011-07-19 18:15:05,0.0
2011-07-20 18:15:05,0.0
2011-07-21 18:15:05,0.0
2011-07-22 18:15:05,0.0
2011-07-23 18:15:05,0.0
2011-07-24 18:15:05,0.0
2011-07-25 18:15:05,0.0
2011-07-26 18:15:05,0.0
2011-07-27 18:15:05,0.0
2011-07-28 18:15:05,0.0
2011-07-29 18:15:05,0.0
2011-07-30 18:15:05,0.0
2011-07-31 18:15:05,0.0
2011-08-01 18:15:05,0.0
2011-08-02 18:15:05,0.0
2011-08-03 18:15:05,0.0
2011-08-04 18:15:05,0.0
2011-08-05 18:15:05,0.0
2011-08-06 18:15:05,0.0
2011-08-07 18:15:05,0.0
2011-08-08 18:15:05,0.0
2011-08-09 18:15:05,0.0
2011-08-10 18:15:05,0.0
2011-08-11 18:15:05,0.0
2011-08-12 18:15:05,0.0
2011-08-13 18:15:05,0.0
2011-08-14 18:15:05,0.0
2011-08-15 18:15:05,0.0
2011-08-16 18:15:05,0.0
2011-08-17 18:15:05,0.0
2011-08-18 18:15:05,0.0
2011-08-19 18:15:05,0.0
2011-08-20 18:15:05,0.0
2011-08-21 18:15:05,0.0
2011-08-22 18:15:05,0.0
2011-08-23 18:15:05,0.0
2011-08-24 18:15:05,0.0
2011-08-25 18:15:05,0.0
2011-08-26 18:15:05,0.0
2011-08-27 18:15:05,0.0
2011-08-28 18:15:05,0.0
2011-08-29 18:15:05,0.0
2011-08-30 18:15:05,0.0
2011-08-31 18:15:05,0.0
2011-09-01 18:15:05,0.0
2011-09-02 18:15:05,0.0
2011-09-03 18:15:05,0.0
2011-09-04 18:15:05,0.0
2011-09-05 18:15:05,0.0
2011-09-06 18:15:05,0.0
2011-09-07 18:15:05,0.0
2011-09-08 18:15:05,0.0
2011-09-09 18:15:05,0.0
2011-09-10 18:15:05,0.0
2011-09-11 18:15:05,0.0
2011-09-12 18:15:05,0.0
2011-09-13 18:15:05,0.0
2011-09-14 18:15:05,0.0
2011-09-15 18:15:05,0.0
2011-09-16 18:15:05,0.0
2011-09-17 18:15:05,0.0
2011-09-18 18:15:05,0.0
2011-09-19 18:15:05,0.0
2011-09-20 18:15:05,0.0
2011-09-21 18:15:05,0.0
2011-09-22 18:15:05,0.0
2011-09-23 18:15:05,0.0
2011-09-24 18:15:05,0.0
2011-09-25 18:15:05,0.0
2011-09-26 18:15:05,0.0
2011-09-27 18:15:05,0.0
2011-09-28 18:15:05,0.0
2011-09-29 18:15:05,0.0
2011-09-30 18:15:05,0.0
2011-10-01 18:15:05,0.0
2011-10-02 18:15:05,0.0
2011-10-03 18:15:05,0.0
2011-10-04 18:15:05,0.0
2011-10-05 18:15:05,0.0
2011-10-06 18:15:05,0.0
2011-10-07 18:15:05,0.0
2011-10-08 18:15:05,0.0
2011-10-09 18:15:05,0.0
2011-10-10 18:15:05,0.0
2011-10-11 18:15:05,0.0
2011-10-12 18:15:05,0.0
2011-10-13 18:15:05,0.0
2011-10-14 18:15:05,0.0
2011-10-15 18:15:05,0.0
2011-10-16 18:15:05,0.0
2011-10-17 18:15:05,0.0
2011-10-18 18:15:05,0.0
2011-10-19 18:15:05,0.0
2011-10-20 18:15:05,0.0
2011-10-21 18:15:05,0.0
2011-10-22 18:15:05,0.0
2011-10-23 18:15:05,0.0
2011-10-24 18:15:05,0.0
2011-10-25 18:15:05,0.0
2011-10-26 18:15:05,0.0
2011-10-27 18:15:05,0.0
2011-10-28 18:15:05,0.0
2011-10-29 18:15:05,0.0
2011-10-30 18:15:05,0.0
2011-10-31 18:15:05,0.0
2011-11-01 18:15:05,0.0
2011-11-02 18:15:05,0.0
2011-11-03 18:15:05,0.0
2011-11-04 18:15:05,0.0
2011-11-05 18:15:05,0.0
2011-11-06 18:15:05,0.0
2011-11-07 18:15:05,0.0
2011-11-08 18:15:05,0.0
2011-11-09 18:15:05,0.0
2011-11-10 18:15:05,0.0
2011-11-11 18:15:05,0.0
2011-11-12 18:15:05,0.0
2011-11-13 18:15:05,0.0
2011-11-14 18:15:05,0.0
2011-11-15 18:15:05,0.0
2011-11-16 18:15:05,0.0
2011-11-17 18:15:05,0.0
2011-11-18 18:15:05,0.0
2011-11-19 18:15:05,0.0
2011-11-20 18:15:05,0.0
2011-11-21 18:15:05,0.0
2011-11-22 18:15:05,0.0
2011-11-23 18:15:05,0.0
2011-11-24 18:15:05,0.0
2011-11-25 18:15:05,0.0
2011-11-26 18:15:05,0.0
2011-11-27 18:15:05,0.0
2011-11-28 18:15:05,0.0
2011-11-29 18:15:05,0.0
2011-11-30 18:15:05,0.0
2011-12-01 18:15:05,0.0
2011-12-02 18:15:05,11.066666666666665
2011-12-03 18:15:05,12.783333333333333
2011-12-04 18:15:05,16.016666666666666
2011-12-05 18:15:05,13.366666666666667
2011-12-06 18:15:05,15.183333333333335
2011-12-07 18:15:05,14.0
2011-12-08 18:15:05,14.016666666666667
2011-12-09 18:15:05,10.266666666666667
2011-12-10 18:15:05,14.033333333333333
2011-12-11 18:15:05,13.25
2011-12-12 18:15:05,10.633333333333333
2011-12-13 18:15:05,15.616666666666667
2011-12-14 18:15:05,17.05
2011-12-15 18:15:05,15.933333333333335
2011-12-16 18:15:05,12.016666666666667
2011-12-17 18:15:05,13.183333333333335
2011-12-18 18:15:05,9.233333333333333
2011-12-19 18:15:05,16.033333333333335
2011-12-20 18:15:05,14.9
2011-12-21 18:15:05,12.925
2011-12-22 18:15:05,14.6
2011-12-23 18:15:05,13.233333333333333
2011-12-24 18:15:05,15.366666666666667
2011-12-25 18:15:05,13.033333333333333
2011-12-26 18:15:05,12.533333333333333
2011-12-27 18:15:05,13.833333333333336
2011-12-28 18:15:05,13.9
2011-12-29 18:15:05,14.966666666666667
2011-12-30 18:15:05,13.9
2011-12-31 18:15:05,12.133333333333333
2012-01-01 18:15:05,15.05
2012-01-02 18:15:05,15.566666666666665
2012-01-03 18:15:05,13.616666666666667
2012-01-04 18:15:05,13.616666666666667
2012-01-05 18:15:05,14.116666666666667
2012-01-06 18:15:05,10.133333333333333
2012-01-07 18:15:05,12.316666666666665
2012-01-08 18:15:05,14.016666666666667
2012-01-09 18:15:05,12.65
2012-01-10 18:15:05,13.716666666666667
2012-01-11 18:15:05,13.016666666666667
2012-01-12 18:15:05,13.333333333333336
2012-01-13 18:15:05,14.433333333333335
2012-01-14 18:15:05,12.233333333333333
2012-01-15 18:15:05,13.116666666666667
2012-01-16 18:15:05,13.05
2012-01-17 18:15:05,12.933333333333335
2012-01-18 18:15:05,12.783333333333333
2012-01-19 18:15:05,13.516666666666667
2012-01-20 18:15:05,12.866666666666667
2012-01-21 18:15:05,11.05
2012-01-22 18:15:05,15.4
2012-01-23 18:15:05,12.9
2012-01-24 18:15:05,12.85
2012-01-25 18:15:05,11.683333333333335
2012-01-26 18:15:05,15.233333333333333
2012-01-27 18:15:05,13.283333333333333
2012-01-28 18:15:05,10.883333333333333
2012-01-29 18:15:05,13.766666666666667
2012-01-30 18:15:05,12.0
2012-01-31 18:15:05,11.083333333333336
2012-02-01 18:15:05,17.033333333333335
2012-02-02 18:15:05,12.433333333333335
2012-02-03 18:15:05,12.65
2012-02-04 18:15:05,11.633333333333333
2012-02-05 18:15:05,16.483333333333334
2012-02-06 18:15:05,12.733333333333333
2012-02-07 18:15:05,13.866666666666667
2012-02-08 18:15:05,15.683333333333335
2012-02-09 18:15:05,13.216666666666667
2012-02-10 18:15:05,10.566666666666666
2012-02-11 18:15:05,12.6
2012-02-12 18:15:05,10.95
2012-02-13 18:15:05,10.833333333333336
2012-02-14 18:15:05,9.616666666666667
2012-02-15 18:15:05,12.15
2012-02-16 18:15:05,12.733333333333333
2012-02-17 18:15:05,13.316666666666665
2012-02-18 18:15:05,12.083333333333336
2012-02-19 18:15:05,12.383333333333333
2012-02-20 18:15:05,12.183333333333335
2012-02-21 18:15:05,16.15
2012-02-22 18:15:05,12.05
2012-02-23 18:15:05,12.4
2012-02-24 18:15:05,9.816666666666666
2012-02-25 18:15:05,8.983333333333333
2012-02-26 18:15:05,11.116666666666667
2012-02-27 18:15:05,9.266666666666667
2012-02-28 18:15:05,9.683333333333334
2012-02-29 18:15:05,7.283333333333332
2012-03-01 18:15:05,7.883333333333334
2012-03-02 18:15:05,11.95
2012-03-03 18:15:05,9.858333333333333
2012-03-04 18:15:05,8.183333333333334
2012-03-05 18:15:05,9.166666666666666
2012-03-06 18:15:05,8.9
2012-03-07 18:15:05,11.366666666666667
2012-03-08 18:15:05,8.966666666666667
2012-03-09 18:15:05,9.2
2012-03-10 18:15:05,10.541666666666666
2012-03-11 18:15:05,12.166666666666664
2012-03-12 18:15:05,7.883333333333334
2012-03-13 18:15:05,9.866666666666667
2012-03-14 18:15:05,10.55
2012-03-15 18:15:05,10.933333333333335
2012-03-16 18:15:05,9.0
2012-03-17 18:15:05,9.266666666666667
2012-03-18 18:15:05,8.383333333333333
2012-03-19 18:15:05,9.566666666666666
2012-03-20 18:15:05,9.158333333333333
2012-03-21 18:15:05,8.45
2012-03-22 18:15:05,9.075
2012-03-23 18:15:05,10.633333333333333
2012-03-24 18:15:05,7.908333333333332
2012-03-25 18:15:05,8.541666666666666
2012-03-26 18:15:05,8.666666666666666
2012-03-27 18:15:05,8.966666666666667
2012-03-28 18:15:05,9.55
2012-03-29 18:15:05,9.25
2012-03-30 18:15:05,8.3
2012-03-31 18:15:05,8.066666666666666
2012-04-01 18:15:05,8.741666666666667
2012-04-02 18:15:05,11.466666666666667
2012-04-03 18:15:05,10.033333333333333
2012-04-04 18:15:05,10.15
2012-04-05 18:15:05,10.275
2012-04-06 18:15:05,11.116666666666667
2012-04-07 18:15:05,9.75
2012-04-08 18:15:05,8.708333333333334
2012-04-09 18:15:05,8.666666666666666
2012-04-10 18:15:05,9.166666666666666
2012-04-11 18:15:05,8.5
2012-04-12 18:15:05,10.233333333333333
2012-04-13 18:15:05,11.533333333333333
2012-04-14 18:15:05,9.633333333333333
2012-04-15 18:15:05,11.325
2012-04-16 18:15:05,10.05
2012-04-17 18:15:05,9.216666666666667
2012-04-18 18:15:05,10.608333333333333
2012-04-19 18:15:05,8.566666666666666
2012-04-20 18:15:05,8.25
2012-04-21 18:15:05,10.7
2012-04-22 18:15:05,8.55
2012-04-23 18:15:05,9.216666666666667
2012-04-24 18:15:05,10.45
2012-04-25 18:15:05,9.883333333333333
2012-04-26 18:15:05,18.1
2012-04-27 18:15:05,10.4
2012-04-28 18:15:05,9.316666666666666
2012-04-29 18:15:05,8.35
2012-04-30 18:15:05,8.9
2012-05-01 18:15:05,11.633333333333333
2012-05-02 18:15:05,12.15
2012-05-03 18:15:05,8.916666666666666
2012-05-04 18:15:05,9.083333333333334
2012-05-05 18:15:05,9.583333333333334
2012-05-06 18:15:05,9.816666666666666
2012-05-07 18:15:05,9.55
2012-05-08 18:15:05,7.566666666666666
2012-05-09 18:15:05,9.5
2012-05-10 18:15:05,9.958333333333334
2012-05-11 18:15:05,15.183333333333335
2012-05-12 18:15:05,9.033333333333333
2012-05-13 18:15:05,9.833333333333334
2012-05-14 18:15:05,12.616666666666667
2012-05-15 18:15:05,12.216666666666667
2012-05-16 18:15:05,14.35
2012-05-17 18:15:05,12.033333333333333
2012-05-18 18:15:05,10.033333333333333
2012-05-19 18:15:05,11.283333333333333
2012-05-20 18:15:05,11.816666666666665
2012-05-21 18:15:05,11.316666666666665
2012-05-22 18:15:05,15.3
2012-05-23 18:15:05,16.5
2012-05-24 18:15:05,14.8
2012-05-25 18:15:05,14.683333333333335
2012-05-26 18:15:05,12.966666666666667
2012-05-27 18:15:05,9.45
2012-05-28 18:15:05,11.25
2012-05-29 18:15:05,12.416666666666664
2012-05-30 18:15:05,15.366666666666667
2012-05-31 18:15:05,10.716666666666667
2012-06-01 18:15:05,9.816666666666666
2012-06-02 18:15:05,10.933333333333335
2012-06-03 18:15:05,11.216666666666667
2012-06-04 18:15:05,14.775
2012-06-05 18:15:05,16.35
2012-06-06 18:15:05,8.466666666666667
2012-06-07 18:15:05,17.575
2012-06-08 18:15:05,14.816666666666665
2012-06-09 18:15:05,10.266666666666667
2012-06-10 18:15:05,10.816666666666665
2012-06-11 18:15:05,11.466666666666667
2012-06-12 18:15:05,12.3
2012-06-13 18:15:05,28.95
2012-06-14 18:15:05,47.73333333333333
2012-06-15 18:15:05,20.183333333333334
2012-06-16 18:15:05,23.78333333333333
2012-06-17 18:15:05,12.55
2012-06-18 18:15:05,14.683333333333335
2012-06-19 18:15:05,12.933333333333335
2012-06-20 18:15:05,21.291666666666668
2012-06-21 18:15:05,14.366666666666667
2012-06-22 18:15:05,15.366666666666667
2012-06-23 18:15:05,10.633333333333333
2012-06-24 18:15:05,13.716666666666667
2012-06-25 18:15:05,13.883333333333333
2012-06-26 18:15:05,17.483333333333334
2012-06-27 18:15:05,11.516666666666667
2012-06-28 18:15:05,14.166666666666664
2012-06-29 18:15:05,13.616666666666667
2012-06-30 18:15:05,14.083333333333336
2012-07-01 18:15:05,16.991666666666667
2012-07-02 18:15:05,10.516666666666667
2012-07-03 18:15:05,13.183333333333335
2012-07-04 18:15:05,13.333333333333336
2012-07-05 18:15:05,13.566666666666665
2012-07-06 18:15:05,11.65
2012-07-07 18:15:05,12.2
2012-07-08 18:15:05,11.15
2012-07-09 18:15:05,11.616666666666667
2012-07-10 18:15:05,18.166666666666668
2012-07-11 18:15:05,13.65
2012-07-12 18:15:05,15.7
2012-07-13 18:15:05,12.116666666666667
2012-07-14 18:15:05,17.266666666666666
2012-07-15 18:15:05,15.191666666666665
2012-07-16 18:15:05,12.883333333333333
2012-07-17 18:15:05,13.3
2012-07-18 18:15:05,14.7
2012-07-19 18:15:05,12.683333333333335
2012-07-20 18:15:05,16.683333333333334
2012-07-21 18:15:05,15.25
2012-07-22 18:15:05,11.883333333333333
2012-07-23 18:15:05,10.683333333333334
2012-07-24 18:15:05,13.283333333333333
2012-07-25 18:15:05,11.45
2012-07-26 18:15:05,13.066666666666665
2012-07-27 18:15:05,10.983333333333333
2012-07-28 18:15:05,11.6
2012-07-29 18:15:05,14.9
2012-07-30 18:15:05,12.466666666666667
2012-07-31 18:15:05,21.79166666666667
2012-08-01 18:15:05,16.283333333333335
2012-08-02 18:15:05,12.85
2012-08-03 18:15:05,10.216666666666667
2012-08-04 18:15:05,13.916666666666664
2012-08-05 18:15:05,13.116666666666667
2012-08-06 18:15:05,19.775
2012-08-07 18:15:05,12.633333333333333
2012-08-08 18:15:05,9.7
2012-08-09 18:15:05,11.933333333333335
2012-08-10 18:15:05,8.85
2012-08-11 18:15:05,13.166666666666664
2012-08-12 18:15:05,12.466666666666667
2012-08-13 18:15:05,14.6
2012-08-14 18:15:05,12.7
2012-08-15 18:15:05,16.066666666666666
2012-08-16 18:15:05,16.166666666666668
2012-08-17 18:15:05,13.266666666666667
2012-08-18 18:15:05,15.616666666666667
2012-08-19 18:15:05,13.233333333333333
2012-08-20 18:15:05,10.216666666666667
2012-08-21 18:15:05,10.183333333333334
2012-08-22 18:15:05,13.7
2012-08-23 18:15:05,9.633333333333333
2012-08-24 18:15:05,11.466666666666667
2012-08-25 18:15:05,16.9
2012-08-26 18:15:05,11.25
2012-08-27 18:15:05,11.183333333333335
2012-08-28 18:15:05,14.433333333333335
2012-08-29 18:15:05,10.0
2012-08-30 18:15:05,11.066666666666665
2012-08-31 18:15:05,12.2
2012-09-01 18:15:05,11.35
2012-09-02 18:15:05,8.6
2012-09-03 18:15:05,9.016666666666667
2012-09-04 18:15:05,15.616666666666667
2012-09-05 18:15:05,10.95
2012-09-06 18:15:05,8.466666666666667
2012-09-07 18:15:05,10.033333333333333
2012-09-08 18:15:05,13.4
2012-09-09 18:15:05,11.2
2012-09-10 18:15:05,16.55
2012-09-11 18:15:05,11.133333333333333
2012-09-12 18:15:05,14.4
2012-09-13 18:15:05,11.516666666666667
2012-09-14 18:15:05,10.366666666666667
2012-09-15 18:15:05,13.05
2012-09-16 18:15:05,11.883333333333333
2012-09-17 18:15:05,10.783333333333333
2012-09-18 18:15:05,11.283333333333333
2012-09-19 18:15:05,11.85
2012-09-20 18:15:05,14.7
2012-09-21 18:15:05,10.516666666666667
2012-09-22 18:15:05,11.766666666666667
2012-09-23 18:15:05,13.816666666666665
2012-09-24 18:15:05,13.058333333333335
2012-09-25 18:15:05,8.9
2012-09-26 18:15:05,12.933333333333335
2012-09-27 18:15:05,13.483333333333333
2012-09-28 18:15:05,11.216666666666667
2012-09-29 18:15:05,12.966666666666667
2012-09-30 18:15:05,13.95
2012-10-01 18:15:05,10.741666666666667
2012-10-02 18:15:05,12.316666666666665
2012-10-03 18:15:05,13.85
2012-10-04 18:15:05,13.891666666666667
2012-10-05 18:15:05,12.883333333333333
2012-10-06 18:15:05,12.483333333333333
2012-10-07 18:15:05,11.375
2012-10-08 18:15:05,11.616666666666667
2012-10-09 18:15:05,14.266666666666667
2012-10-10 18:15:05,11.933333333333335
2012-10-11 18:15:05,13.65
2012-10-12 18:15:05,10.3
2012-10-13 18:15:05,11.466666666666667
2012-10-14 18:15:05,13.183333333333335
2012-10-15 18:15:05,10.6
2012-10-16 18:15:05,10.783333333333333
2012-10-17 18:15:05,16.066666666666666
2012-10-18 18:15:05,10.95
2012-10-19 18:15:05,11.35
2012-10-20 18:15:05,11.383333333333333
2012-10-21 18:15:05,10.583333333333334
2012-10-22 18:15:05,10.666666666666666
2012-10-23 18:15:05,15.716666666666667
2012-10-24 18:15:05,11.683333333333335
2012-10-25 18:15:05,13.2
2012-10-26 18:15:05,9.508333333333333
2012-10-27 18:15:05,8.633333333333333
2012-10-28 18:15:05,9.183333333333334
2012-10-29 18:15:05,9.75
2012-10-30 18:15:05,11.525
2012-10-31 18:15:05,16.116666666666667
2012-11-01 18:15:05,13.883333333333333
2012-11-02 18:15:05,16.366666666666667
2012-11-03 18:15:05,14.5
2012-11-04 18:15:05,10.75
2012-11-05 18:15:05,11.783333333333333
2012-11-06 18:15:05,13.75
2012-11-07 18:15:05,11.05
2012-11-08 18:15:05,11.133333333333333
2012-11-09 18:15:05,12.8
2012-11-10 18:15:05,9.883333333333333
2012-11-11 18:15:05,15.833333333333336
2012-11-12 18:15:05,11.191666666666665
2012-11-13 18:15:05,11.716666666666667
2012-11-14 18:15:05,11.866666666666667
2012-11-15 18:15:05,14.1
2012-11-16 18:15:05,12.983333333333333
2012-11-17 18:15:05,14.016666666666667
2012-11-18 18:15:05,9.916666666666666
2012-11-19 18:15:05,14.566666666666665
2012-11-20 18:15:05,11.316666666666665
2012-11-21 18:15:05,11.716666666666667
2012-11-22 18:15:05,11.683333333333335
2012-11-23 18:15:05,15.6
2012-11-24 18:15:05,13.35
2012-11-25 18:15:05,13.216666666666667
2012-11-26 18:15:05,10.416666666666666
2012-11-27 18:15:05,9.9
2012-11-28 18:15:05,11.35
2012-11-29 18:15:05,11.216666666666667
2012-11-30 18:15:05,14.083333333333336
2012-12-01 18:15:05,11.583333333333336
2012-12-02 18:15:05,8.933333333333334
2012-12-03 18:15:05,9.733333333333333
2012-12-04 18:15:05,17.1
2012-12-05 18:15:05,16.583333333333332
2012-12-06 18:15:05,11.6
2012-12-07 18:15:05,12.6
2012-12-08 18:15:05,10.883333333333333
2012-12-09 18:15:05,13.083333333333336
2012-12-10 18:15:05,12.85
2012-12-11 18:15:05,12.533333333333333
2012-12-12 18:15:05,13.016666666666667
2012-12-13 18:15:05,11.416666666666664
2012-12-14 18:15:05,19.383333333333333
2012-12-15 18:15:05,13.55
2012-12-16 18:15:05,12.3
2012-12-17 18:15:05,14.316666666666665
2012-12-18 18:15:05,13.616666666666667
2012-12-19 18:15:05,9.983333333333333
2012-12-20 18:15:05,14.516666666666667
2012-12-21 18:15:05,11.891666666666667
2012-12-22 18:15:05,11.5
2012-12-23 18:15:05,10.283333333333333
2012-12-24 18:15:05,11.433333333333335
2012-12-25 18:15:05,10.716666666666667
2012-12-26 18:15:05,11.466666666666667
2012-12-27 18:15:05,10.05
2012-12-28 18:15:05,9.5
2012-12-29 18:15:05,12.9
2012-12-30 18:15:05,9.183333333333334
2012-12-31 18:15:05,8.283333333333333
2013-01-01 18:15:05,10.083333333333334
2013-01-02 18:15:05,9.3
2013-01-03 18:15:05,9.333333333333334
2013-01-04 18:15:05,10.683333333333334
2013-01-05 18:15:05,8.7
2013-01-06 18:15:05,11.083333333333336
2013-01-07 18:15:05,8.466666666666667
2013-01-08 18:15:05,9.666666666666666
2013-01-09 18:15:05,11.416666666666664
2013-01-10 18:15:05,8.966666666666667
2013-01-11 18:15:05,11.95
2013-01-12 18:15:05,11.283333333333333
2013-01-13 18:15:05,12.266666666666667
2013-01-14 18:15:05,11.316666666666665
2013-01-15 18:15:05,12.55
2013-01-16 18:15:05,11.508333333333333
2013-01-17 18:15:05,11.166666666666664
2013-01-18 18:15:05,13.2
2013-01-19 18:15:05,9.616666666666667
2013-01-20 18:15:05,8.983333333333333
2013-01-21 18:15:05,9.433333333333334
2013-01-22 18:15:05,11.483333333333333
2013-01-23 18:15:05,10.083333333333334
2013-01-24 18:15:05,10.033333333333333
2013-01-25 18:15:05,11.55
2013-01-26 18:15:05,9.466666666666667
2013-01-27 18:15:05,8.433333333333334
2013-01-28 18:15:05,8.75
2013-01-29 18:15:05,9.5
2013-01-30 18:15:05,9.266666666666667
2013-01-31 18:15:05,6.5166666666666675
2013-02-01 18:15:05,9.766666666666667
2013-02-02 18:15:05,8.633333333333333
2013-02-03 18:15:05,9.1
2013-02-04 18:15:05,8.816666666666666
2013-02-05 18:15:05,9.266666666666667
2013-02-06 18:15:05,9.5
2013-02-07 18:15:05,9.766666666666667
2013-02-08 18:15:05,11.55
2013-02-09 18:15:05,11.483333333333333
2013-02-10 18:15:05,8.683333333333334
2013-02-11 18:15:05,8.966666666666667
2013-02-12 18:15:05,11.4
2013-02-13 18:15:05,9.566666666666666
2013-02-14 18:15:05,7.65
2013-02-15 18:15:05,7.966666666666668
2013-02-16 18:15:05,7.7
2013-02-17 18:15:05,7.55
2013-02-18 18:15:05,9.266666666666667
2013-02-19 18:15:05,7.8
2013-02-20 18:15:05,8.533333333333333
2013-02-21 18:15:05,7.4
2013-02-22 18:15:05,10.283333333333333
2013-02-23 18:15:05,8.016666666666667
2013-02-24 18:15:05,8.416666666666666
2013-02-25 18:15:05,6.183333333333334
2013-02-26 18:15:05,9.0
2013-02-27 18:15:05,6.2333333333333325
2013-02-28 18:15:05,8.25
2013-03-01 18:15:05,9.183333333333334
2013-03-02 18:15:05,9.4
2013-03-03 18:15:05,7.866666666666666
2013-03-04 18:15:05,7.0166666666666675
2013-03-05 18:15:05,8.616666666666667
2013-03-06 18:15:05,8.666666666666666
2013-03-07 18:15:05,9.333333333333334
2013-03-08 18:15:05,10.583333333333334
2013-03-09 18:15:05,10.166666666666666
2013-03-10 18:15:05,7.116666666666666
2013-03-11 18:15:05,6.9
2013-03-12 18:15:05,12.466666666666667
2013-03-13 18:15:05,8.716666666666667
2013-03-14 18:15:05,7.933333333333334
2013-03-15 18:15:05,8.45
2013-03-16 18:15:05,7.35
2013-03-17 18:15:05,5.9
2013-03-18 18:15:05,6.55
2013-03-19 18:15:05,6.3
2013-03-20 18:15:05,6.75
2013-03-21 18:15:05,5.35
2013-03-22 18:15:05,5.85
2013-03-23 18:15:05,6.15
2013-03-24 18:15:05,5.2
2013-03-25 18:15:05,7.083333333333332
2013-03-26 18:15:05,7.066666666666666
2013-03-27 18:15:05,9.766666666666667
2013-03-28 18:15:05,6.5
2013-03-29 18:15:05,6.75
2013-03-30 18:15:05,7.316666666666666
2013-03-31 18:15:05,7.716666666666668
2013-04-01 18:15:05,5.7666666666666675
2013-04-02 18:15:05,7.383333333333334
2013-04-03 18:15:05,6.783333333333332
2013-04-04 18:15:05,7.683333333333334
2013-04-05 18:15:05,7.583333333333332
2013-04-06 18:15:05,5.783333333333332
2013-04-07 18:15:05,7.383333333333334
2013-04-08 18:15:05,6.466666666666668
2013-04-09 18:15:05,7.75
2013-04-10 18:15:05,7.35
2013-04-11 18:15:05,7.366666666666666
2013-04-12 18:15:05,6.8
2013-04-13 18:15:05,7.416666666666668
2013-04-14 18:15:05,7.95
